ticker,exchange,assetType,priceCurrency,startDate,endDate
DSKIX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-11
DSKX,OTCMKTS,Stock,USD,2010-05-20,2017-08-23
DSKY,NASDAQ,Stock,USD,2016-01-04,2016-09-08
DSKYF,PINK,Stock,USD,2007-07-13,2017-08-23
DSL,NYSE,ETF,USD,2013-04-26,2017-08-23
DSLAX,NMFQS,Mutual Fund,USD,2014-05-16,2016-06-06
DSLCX,NMFQS,Mutual Fund,USD,2014-05-16,2016-06-07
DSLIX,NMFQS,Mutual Fund,USD,2014-05-16,2016-06-06
DSLSX,NMFQS,Mutual Fund,USD,2014-05-16,2016-06-06
DSLV,NASDAQ,ETF,USD,2011-10-17,2017-08-23
DSM,NYSE,ETF,USD,1990-01-11,2017-08-23
DSMFX,NMFQS,Mutual Fund,USD,2017-03-20,2017-08-22
DSMGX,NMFQS,Mutual Fund,USD,2012-03-28,2017-08-22
DSMLX,NMFQS,Mutual Fund,USD,2009-08-31,2017-08-22
DSMYX,NMFQS,Mutual Fund,USD,2013-11-19,2016-06-07
DSNKY,PINK,Stock,USD,2008-12-12,2017-08-23
DSNY,OTCMKTS,Stock,USD,1999-10-26,2017-08-23
DSOAX,NMFQS,Mutual Fund,USD,2014-06-04,2017-08-22
DSOCX,NMFQS,Mutual Fund,USD,2014-06-04,2017-08-22
DSOIX,NMFQS,Mutual Fund,USD,2014-06-04,2017-08-22
DSOL,PINK,Stock,USD,2012-11-19,2017-08-23
DSOSX,NMFQS,Mutual Fund,USD,2014-06-04,2017-08-22
DSPA,OTCBB,Stock,USD,2008-04-23,2017-08-23
DSPG,NASDAQ,Stock,USD,1994-02-14,2017-08-23
DSPIX,NMFQS,Mutual Fund,USD,1993-09-30,2017-08-22
DSS,NYSE,Stock,USD,1994-04-08,2017-08-23
DSSPF,PINK,Stock,USD,2007-07-16,2017-08-23
DST,NYSE,Stock,USD,1995-11-01,2017-08-23
DSTAX,NMFQS,Mutual Fund,USD,2006-07-11,2017-08-22
DSTCX,NMFQS,Mutual Fund,USD,2006-07-11,2017-08-22
DSTI,,Stock,USD,2016-01-04,2016-10-21
DSTIX,NMFQS,Mutual Fund,USD,1992-08-18,2017-08-22
DSTRX,NMFQS,Mutual Fund,USD,2006-07-11,2017-08-22
DSTYX,NMFQS,Mutual Fund,USD,2013-07-02,2017-08-22
DSU,NYSE,ETF,USD,1998-03-30,2017-08-23
DSUM,NYSE ARCA,ETF,USD,2011-09-23,2017-08-23
DSVXX,,Mutual Fund,USD,,
DSW,NYSE,Stock,USD,2005-06-29,2017-08-23
DSWL,NASDAQ,Stock,USD,1995-07-19,2017-08-23
DSX,NYSE,Stock,USD,2005-03-23,2017-08-23
DSX-P-B,NYSE,Stock,USD,2005-03-23,2017-08-23
DSXN,NYSE,Stock,USD,2015-05-29,2017-08-22
DSYDX,NMFQS,Mutual Fund,USD,2013-11-18,2017-08-22
DTAXX,NMFQS,Mutual Fund,USD,,
DTBRX,NMFQS,Mutual Fund,USD,2008-01-11,2017-08-22
DTBXX,,Mutual Fund,USD,,
DTCAX,NMFQS,Mutual Fund,USD,1999-08-31,2017-08-22
DTCCX,NMFQS,Mutual Fund,USD,1999-08-31,2017-08-22
DTCIX,NMFQS,Mutual Fund,USD,2008-12-15,2017-08-22
DTCPX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-22
DTCXX,,Mutual Fund,USD,,
DTCYX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-22
DTD,NYSE ARCA,ETF,USD,2006-06-16,2017-08-23
DTDXX,,Mutual Fund,USD,,
DTE,NYSE,Stock,USD,1970-01-02,2017-08-23
DTEA,NASDAQ,Stock,USD,2015-06-05,2017-08-23
DTECX,NMFQS,Mutual Fund,USD,2008-05-13,2017-08-22
DTEGF,OTCMKTS,Stock,USD,2009-09-10,2017-08-22
DTEGY,OTCMKTS,Stock,USD,2010-06-21,2017-08-23
DTEIX,NMFQS,Mutual Fund,USD,2011-03-25,2017-08-22
DTEYX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-22
DTF,NYSE,ETF,USD,1991-11-22,2017-08-23
DTFIX,NMFQS,Mutual Fund,USD,2008-12-31,2017-08-22
DTG,OTCMKTS,Stock,USD,,
DTGCX,NMFQS,Mutual Fund,USD,1999-04-15,2017-08-22
DTGI,OTCBB,Stock,USD,2013-02-21,2017-08-23
DTGRX,NMFQS,Mutual Fund,USD,1997-10-13,2017-08-22
DTGXX,,Mutual Fund,USD,,
DTH,NYSE ARCA,ETF,USD,2006-06-16,2017-08-23
DTICX,NMFQS,Mutual Fund,USD,1995-11-29,2017-08-22
DTIDX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-22
DTII,PINK,Stock,USD,2007-07-31,2017-08-23
DTINX,NMFQS,Mutual Fund,USD,1992-05-29,2017-08-22
DTJ,NYSE,Stock,USD,2016-06-01,2017-08-23
DTK,NYSE,Stock,USD,2008-02-14,2017-08-23
DTLA-P,NYSE,Stock,USD,2014-09-22,2017-08-23
DTLGX,NMFQS,Mutual Fund,USD,1992-09-30,2017-08-22
DTLJF,OTCBB,Stock,USD,2014-08-12,2017-08-22
DTLK,NASDAQ,Stock,USD,2016-01-04,2017-01-09
DTLVX,NMFQS,Mutual Fund,USD,1992-09-30,2017-08-22
DTMAX,NMFQS,Mutual Fund,USD,2011-03-25,2017-08-22
DTMCX,NMFQS,Mutual Fund,USD,2011-03-25,2017-08-22
DTMEX,NMFQS,Mutual Fund,USD,2001-09-24,2017-08-22
DTMGX,NMFQS,Mutual Fund,USD,1997-11-04,2017-08-22
DTMIX,NMFQS,Mutual Fund,USD,1998-12-31,2017-08-22
DTMMX,NMFQS,Mutual Fund,USD,1998-12-14,2017-08-22
DTMVX,NMFQS,Mutual Fund,USD,1998-12-11,2017-08-22
DTMYX,NMFQS,Mutual Fund,USD,2013-07-02,2017-08-22
DTN,NYSE ARCA,ETF,USD,2006-06-16,2017-08-23
DTNIX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-22
DTNOF,PINK,Stock,USD,2009-09-11,2017-08-22
DTNOY,PINK,Stock,USD,2010-09-02,2017-08-22
DTO,NYSE ARCA,ETF,USD,2008-06-17,2017-08-23
DTPIX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-22
DTPXX,NMFQS,Mutual Fund,USD,,
DTQ,NYSE,Stock,USD,2012-10-03,2017-08-23
DTRC,OTCBB,Stock,USD,2005-08-25,2017-08-23
DTRIX,NMFQS,Mutual Fund,USD,1985-11-22,2017-08-22
DTRK,PINK,Stock,USD,1996-09-26,2017-08-23
DTRL,PINK,Stock,USD,2009-03-05,2017-08-22
DTRM,NASDAQ,Stock,USD,2015-10-19,2017-08-23
DTRWF,OTCBB,Stock,USD,2015-02-05,2017-08-22
DTRX,OTCMKTS,Stock,USD,1972-06-01,2017-08-23
DTRXX,NMFQS,Mutual Fund,USD,,
DTSGX,NMFQS,Mutual Fund,USD,1992-09-30,2017-08-22
DTSI,NASDAQ,Stock,USD,2016-01-04,2016-12-02
DTST,OTCMKTS,Stock,USD,2009-11-05,2017-08-22
DTSVX,NMFQS,Mutual Fund,USD,1992-09-30,2017-08-22
DTUL,NYSE ARCA,ETF,USD,2010-08-10,2017-08-22
DTUS,NYSE ARCA,ETF,USD,2010-08-10,2017-08-23
DTV,NASDAQ,Stock,USD,2016-09-29,2017-08-23
DTVXX,NMFQS,Mutual Fund,USD,,
DTV_1,NASDAQ,Stock,USD,2017-01-03,2017-01-30
DTY,NYSE,Stock,USD,2016-12-08,2017-08-23
DTYL,NYSE ARCA,ETF,USD,2010-08-10,2017-08-22
DTYS,NYSE ARCA,ETF,USD,2010-08-10,2017-08-23
DTZ,NYSE,Stock,USD,2011-12-07,2016-12-06
DTZ-CL,NYSE,Stock,USD,2016-12-01,2016-12-27
DUA,NYSE,Stock,USD,2006-11-01,2015-03-25
DUALX,NMFQS,Mutual Fund,USD,1999-12-31,2017-08-22
DUC,NYSE,ETF,USD,1994-10-27,2017-08-23
DUERF,PINK,Stock,USD,2009-12-16,2017-08-22
DUETF,PINK,Stock,USD,2013-08-05,2017-08-22
DUF,NYSE,Stock,USD,2007-09-28,2013-10-17
DUFRY,PINK,Stock,USD,2012-10-18,2017-08-22
DUG,NYSE ARCA,ETF,USD,2007-02-01,2017-08-23
DUGAX,NMFQS,Mutual Fund,USD,1993-11-30,2017-08-22
DUGCX,NMFQS,Mutual Fund,USD,1995-11-29,2017-08-22
DUGIX,NMFQS,Mutual Fund,USD,1992-05-29,2017-08-22
DUGRX,NMFQS,Mutual Fund,USD,2003-05-30,2017-08-22
DUICX,NMFQS,Mutual Fund,USD,1995-11-29,2017-08-22
DUK,NYSE,Stock,USD,1980-03-17,2017-08-23
DUKH,NYSE,Stock,USD,2013-01-16,2017-08-23
DULL,NYSE ARCA,Stock,USD,2016-09-08,2017-08-23
DULTX,NMFQS,Mutual Fund,USD,2016-03-07,2017-08-22
DULUF,PINK,Stock,USD,2010-09-27,2017-08-22
DUMSX,NMFQS,Mutual Fund,USD,1999-12-31,2017-08-22
DUNDF,PINK,Stock,USD,2012-07-05,2017-08-23
DUNIY,PINK,Stock,USD,2013-01-17,2017-08-22
DUOT,OTCBB,Stock,USD,2015-04-10,2017-08-23
DURAX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-22
DURCX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-22
DURIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-22
DUROF,PINK,Stock,USD,2013-12-16,2017-08-22
DURPX,NMFQS,Mutual Fund,USD,2017-05-16,2017-08-22
DURSX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-22
DUSA,NASDAQ,Stock,USD,2017-01-12,2017-08-23
DUSCX,NMFQS,Mutual Fund,USD,1995-11-29,2017-08-22
DUSIX,NMFQS,Mutual Fund,USD,2008-12-31,2017-08-22
DUSL,NYSE ARCA,Stock,USD,2017-05-03,2017-08-23
DUSLX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-22
DUSNX,NMFQS,Mutual Fund,USD,2015-11-04,2017-08-22
DUSQX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-22
DUST,NYSE ARCA,ETF,USD,2010-12-08,2017-08-23
DUSVX,NMFQS,Mutual Fund,USD,2015-11-04,2017-08-22
DUTMX,NMFQS,Mutual Fund,USD,2010-11-04,2017-08-22
DUZRX,NMFQS,Mutual Fund,USD,2016-05-04,2017-08-22
DV,NYSE,Stock,USD,2017-01-03,2017-05-08
DVA,NYSE,Stock,USD,1995-10-31,2017-08-23
DVACX,NMFQS,Mutual Fund,USD,1994-05-26,2017-08-22
DVASX,NMFQS,Mutual Fund,USD,1996-06-12,2017-08-11
DVAX,NASDAQ,Stock,USD,2004-02-19,2017-08-23
DVCR,NASDAQ,Stock,USD,1999-11-16,2017-08-23
DVCSX,NMFQS,Mutual Fund,USD,1996-06-12,2017-08-11
DVCTX,NMFQS,Mutual Fund,USD,1994-05-06,2017-08-22
DVCXX,NMFQS,Mutual Fund,USD,,
DVD,NYSE,Stock,USD,1996-10-04,2017-08-23
DVDCF,PINK,Stock,USD,2007-07-17,2017-08-22
DVDCY,PINK,Stock,USD,2007-08-08,2017-08-23
DVEAX,NMFQS,Mutual Fund,USD,1994-05-16,2017-08-22
DVECX,NMFQS,Mutual Fund,USD,1994-05-16,2017-08-22
DVEGX,NMFQS,Mutual Fund,USD,1994-02-17,2017-08-11
DVEIX,NMFQS,Mutual Fund,USD,1994-02-17,2017-08-11
DVEM,BATS,Mutual Fund,USD,2016-04-07,2017-05-05
DVFAX,NMFQS,Mutual Fund,USD,2005-08-31,2017-08-22
DVFCX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-22
DVFIX,NMFQS,Mutual Fund,USD,2005-08-31,2017-08-22
DVFNX,NMFQS,Mutual Fund,USD,1994-11-10,2017-08-22
DVFRX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-22
DVFTX,NMFQS,Mutual Fund,USD,1996-04-09,2017-08-22
DVFYX,NMFQS,Mutual Fund,USD,1997-03-10,2017-08-22
DVFZX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-22
DVGCX,NMFQS,Mutual Fund,USD,1994-02-17,2017-08-11
DVGIX,NMFQS,Mutual Fund,USD,1994-02-17,2017-08-11
DVHCX,NMFQS,Mutual Fund,USD,1997-05-27,2017-08-22
DVHI,NYSE ARCA,ETF,USD,2016-01-04,2016-08-23
DVHIX,NMFQS,Mutual Fund,USD,2008-12-31,2017-08-22
DVHL,NYSE ARCA,ETF,USD,2013-11-13,2017-08-23
DVHQX,NMFQS,Mutual Fund,USD,1994-02-17,2017-08-11
DVHYX,NMFQS,Mutual Fund,USD,1995-08-31,2017-08-11
DVIBX,NMFQS,Mutual Fund,USD,2003-01-02,2017-08-22
DVICX,NMFQS,Mutual Fund,USD,1995-01-03,2017-08-22
DVIEX,NMFQS,Mutual Fund,USD,1996-01-18,2017-08-11
DVIGX,NMFQS,Mutual Fund,USD,1996-02-21,2017-08-11
DVIPX,NMFQS,Mutual Fund,USD,2010-12-31,2017-08-22
DVLAX,NMFQS,Mutual Fund,USD,1995-09-29,2016-02-02
DVLCX,NMFQS,Mutual Fund,USD,2008-05-30,2017-08-22
DVLIX,NMFQS,Mutual Fund,USD,2008-05-30,2017-08-22
DVLN,PINK,Stock,USD,1973-02-09,2017-08-22
DVLRX,NMFQS,Mutual Fund,USD,2003-05-30,2017-08-22
DVLSX,NMFQS,Mutual Fund,USD,1998-04-30,2017-08-11
DVLY,PINK,Stock,USD,1999-03-18,2017-08-22
DVMGX,NMFQS,Mutual Fund,USD,2001-09-05,2017-08-11
DVMHX,NMFQS,Mutual Fund,USD,1996-05-31,2017-08-22
DVMMX,NMFQS,Mutual Fund,USD,1996-06-06,2017-08-22
DVMSX,NMFQS,Mutual Fund,USD,1996-06-12,2017-08-11
DVMT,NYSE,Stock,USD,2016-08-17,2017-08-23
DVMVX,NMFQS,Mutual Fund,USD,2001-08-14,2017-08-11
DVMXX,NMFQS,Mutual Fund,USD,,
DVN,NYSE,Stock,USD,1985-07-22,2017-08-23
DVNGF,PINK,Stock,USD,2007-07-13,2017-08-22
DVOAX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-22
DVOIX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-22
DVOXQ,PINK,Stock,USD,2016-01-04,2016-05-04
DVP,NYSE ARCA,ETF,USD,2014-09-24,2017-08-23
DVPEX,NMFQS,Mutual Fund,USD,1994-02-17,2017-08-11
DVPXX,NMFQS,Mutual Fund,USD,,
DVR,NYSE,Stock,USD,2006-12-14,2014-10-29
DVRAX,NMFQS,Mutual Fund,USD,2007-12-19,2017-08-22
DVRBX,NMFQS,Mutual Fund,USD,2007-12-19,2017-08-22
DVRCX,NMFQS,Mutual Fund,USD,2007-12-19,2017-08-22
DVRFX,NMFQS,Mutual Fund,USD,2007-12-19,2017-08-22
DVRHX,NMFQS,Mutual Fund,USD,2007-12-19,2017-08-22
DVRIX,NMFQS,Mutual Fund,USD,2007-12-19,2017-08-22
DVRJX,NMFQS,Mutual Fund,USD,2007-12-19,2017-08-22
DVRKX,NMFQS,Mutual Fund,USD,2007-12-19,2017-08-22
DVRLX,NMFQS,Mutual Fund,USD,2007-12-19,2017-08-22
DVRRF,PINK,Stock,USD,2007-09-12,2017-08-22
DVRXX,NMFQS,Mutual Fund,USD,,
DVSCX,NMFQS,Mutual Fund,USD,1994-04-29,2017-08-22
DVSGX,NMFQS,Mutual Fund,USD,2002-08-09,2017-08-11
DVSIX,NMFQS,Mutual Fund,USD,1998-04-30,2017-08-11
DVSPF,PINK,Stock,USD,2007-08-03,2017-08-22
DVSVX,NMFQS,Mutual Fund,USD,2002-07-11,2017-08-11
DVTAX,NMFQS,Mutual Fund,USD,1995-03-01,2017-08-22
DVY,NYSE ARCA,ETF,USD,2003-11-07,2017-08-23
DVYA,NYSE ARCA,ETF,USD,2012-02-24,2017-08-23
DVYE,NYSE ARCA,ETF,USD,2012-02-24,2017-08-23
DVYL,NYSE ARCA,ETF,USD,2012-05-23,2017-08-23
DVYXX,NMFQS,Mutual Fund,USD,,
DVZRX,NMFQS,Mutual Fund,USD,2016-05-04,2017-08-22
DW,NYSE,Stock,USD,,
DWA,NASDAQ,Stock,USD,2004-10-27,2016-08-23
DWAAX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-22
DWAC,NASDAQ,Stock,USD,2016-09-21,2017-08-23
DWACX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-22
DWAFX,NMFQS,Mutual Fund,USD,2006-08-09,2017-08-22
DWAHY,PINK,Stock,USD,2007-07-13,2017-08-23
DWAIX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-22
DWANX,NMFQS,Mutual Fund,USD,2012-03-21,2017-08-22
DWAQ,NYSE ARCA,ETF,USD,2003-05-01,2017-08-23
DWAS,NYSE ARCA,ETF,USD,2012-07-19,2017-08-23
DWAT,NASDAQ,ETF,USD,2014-10-01,2017-08-23
DWATX,NMFQS,Mutual Fund,USD,2006-08-09,2017-08-22
DWCH,NASDAQ,Stock,USD,1992-05-29,2017-08-23
DWFI,NASDAQ,Stock,USD,2016-06-02,2017-08-23
DWFIX,NMFQS,Mutual Fund,USD,2012-08-03,2017-08-22
DWGAX,NMFQS,Mutual Fund,USD,2014-03-11,2017-08-22
DWGBX,NMFQS,Mutual Fund,USD,2014-03-11,2017-04-10
DWGCX,NMFQS,Mutual Fund,USD,2014-03-11,2017-08-22
DWGFX,NMFQS,Mutual Fund,USD,2014-03-11,2017-08-22
DWGHX,NMFQS,Mutual Fund,USD,2014-03-11,2017-08-22
DWGXX,NMFQS,Mutual Fund,USD,,
DWHHF,PINK,Stock,USD,2007-08-20,2017-08-23
DWIN,NASDAQ,ETF,USD,2016-03-10,2017-08-23
DWIS,PINK,Stock,USD,2003-10-29,2017-08-22
DWLD,NASDAQ,Stock,USD,2017-01-12,2017-08-23
DWLV,NASDAQ,Stock,USD,2016-07-15,2017-08-23
DWM,NYSE ARCA,ETF,USD,2006-06-16,2017-08-23
DWNX,PINK,Stock,USD,2004-05-05,2017-08-22
DWOAX,NMFQS,Mutual Fund,USD,2008-09-30,2017-08-22
DWOCX,NMFQS,Mutual Fund,USD,2008-09-30,2017-08-22
DWOG,PINK,Stock,USD,1994-11-17,2017-08-22
DWOIX,NMFQS,Mutual Fund,USD,2008-09-30,2017-08-22
DWRE,NYSE,Stock,USD,2016-01-04,2016-07-11
DWSN,NASDAQ,Stock,USD,1990-03-26,2017-08-23
DWT,NYSE ARCA,Stock,USD,2016-12-09,2017-08-23
DWTFX,NMFQS,Mutual Fund,USD,2008-05-29,2017-08-22
DWTI,NYSE ARCA,ETF,USD,,
DWTIF,PINK,Stock,USD,2016-01-04,2017-08-23
DWTNX,NMFQS,Mutual Fund,USD,2012-03-21,2017-08-22
DWTR,NASDAQ,ETF,USD,2015-10-09,2017-08-23
DWTTX,NMFQS,Mutual Fund,USD,2008-05-29,2017-08-22
DWUGX,NMFQS,Mutual Fund,USD,2009-04-01,2017-08-22
DWUSX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-22
DWVYF,PINK,Stock,USD,2007-08-02,2017-08-22
DWX,NYSE ARCA,ETF,USD,2008-02-20,2017-08-23
DX,NYSE,Stock,USD,1989-06-30,2017-08-23
DX-P-A,NYSE,Stock,USD,1989-06-30,2017-08-23
DX-P-B,NYSE,Stock,USD,1989-06-30,2017-08-23
DXB,NYSE,Stock,USD,2007-05-21,2017-08-23
DXBGF,PINK,Stock,USD,2007-07-16,2017-08-22
DXC,NYSE,Stock,USD,2017-02-01,2017-08-23
DXC-W,NYSE,Stock,USD,2017-03-16,2017-03-31
DXCBX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-22
DXCCX,NMFQS,Mutual Fund,USD,1985-10-29,2017-08-22
DXCIX,NMFQS,Mutual Fund,USD,2009-05-01,2017-08-22
DXCLX,NMFQS,Mutual Fund,USD,2005-02-01,2016-07-22
DXCM,NASDAQ,Stock,USD,2005-04-14,2017-08-23
DXCTX,NMFQS,Mutual Fund,USD,2008-06-10,2017-08-22
DXD,NYSE ARCA,ETF,USD,2006-07-13,2017-08-23
DXDWX,NMFQS,Mutual Fund,USD,2009-03-02,2015-06-16
DXELX,NMFQS,Mutual Fund,USD,2005-11-01,2017-08-22
DXGE,NASDAQ,ETF,USD,2013-10-17,2017-08-23
DXHLX,NMFQS,Mutual Fund,USD,2007-12-03,2017-08-22
DXHYX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-22
DXI,NYSE MKT,Stock,USD,,
DXIEF,OTCBB,Stock,USD,2016-01-04,2017-08-23
DXJ,NYSE ARCA,ETF,USD,2006-06-16,2017-08-23
DXJC,NYSE ARCA,ETF,USD,2014-04-08,2017-08-22
DXJF,NYSE ARCA,ETF,USD,2014-04-08,2017-08-23
DXJH,NYSE ARCA,ETF,USD,2014-05-14,2017-08-23
DXJR,NYSE ARCA,ETF,USD,2014-04-09,2017-08-23
DXJS,NASDAQ,ETF,USD,2013-06-28,2017-08-23
DXJT,NYSE ARCA,ETF,USD,2016-01-04,2017-03-30
DXKLX,NMFQS,Mutual Fund,USD,2005-04-12,2017-08-22
DXKSX,NMFQS,Mutual Fund,USD,2004-05-20,2017-08-22
DXKW,NASDAQ,ETF,USD,2016-01-04,2017-03-30
DXLG,NASDAQ,Stock,USD,1992-02-25,2017-08-23
DXLTX,NMFQS,Mutual Fund,USD,2015-11-04,2017-08-22
DXM,PINK,Stock,USD,2013-05-01,2016-01-06
DXMAX,NMFQS,Mutual Fund,USD,2012-02-01,2017-08-22
DXMCX,NMFQS,Mutual Fund,USD,2012-02-01,2017-08-22
DXMIX,NMFQS,Mutual Fund,USD,2012-02-01,2017-08-22
DXMM,PINK,Stock,USD,2016-01-07,2016-01-08
DXNLX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-22
DXNSX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-22
DXPE,NASDAQ,Stock,USD,1998-05-07,2017-08-23
DXPS,NASDAQ,ETF,USD,2013-06-28,2017-08-23
DXQLX,NMFQS,Mutual Fund,USD,2006-05-01,2017-08-22
DXR,NYSE MKT,Stock,USD,1992-03-17,2017-08-23
DXRLX,NMFQS,Mutual Fund,USD,1999-02-19,2017-08-22
DXRSX,NMFQS,Mutual Fund,USD,1999-12-01,2017-08-22
DXSCX,NMFQS,Mutual Fund,USD,2010-03-04,2017-08-22
DXSLX,NMFQS,Mutual Fund,USD,2006-05-01,2017-08-22
DXSPF,PINK,Stock,USD,2009-02-10,2017-08-23
DXSSX,NMFQS,Mutual Fund,USD,2006-05-01,2017-08-22
DXSTX,NMFQS,Mutual Fund,USD,2015-11-04,2017-08-22
DXTR,NASDAQ,Stock,USD,2006-02-06,2017-08-23
DXUS,NYSE ARCA,ETF,USD,2015-06-04,2017-08-23
DXWCX,NMFQS,Mutual Fund,USD,2010-03-04,2015-06-16
DXYN,NASDAQ,Stock,USD,1990-03-26,2017-08-23
DXZLX,NMFQS,Mutual Fund,USD,2006-05-01,2016-07-22
DY,NYSE,Stock,USD,1990-09-24,2017-08-23
DY600018,SHG,Stock,CNY,,
DYAI,OTCMKTS,Stock,USD,2004-11-05,2017-08-23
DYAPX,NMFQS,Mutual Fund,USD,2015-02-03,2017-08-22
DYAX,NASDAQ,Stock,USD,2000-08-15,2016-01-25
DYAXX,NMFQS,Mutual Fund,USD,,
DYB,BATS,Mutual Fund,USD,2016-01-04,2017-05-05
DYBIX,NMFQS,Mutual Fund,USD,2008-12-15,2017-08-22
DYCPX,NMFQS,Mutual Fund,USD,2015-02-03,2017-08-22
DYCZF,PINK,Stock,USD,2007-07-18,2017-08-22
DYFSF,OTCBB,Stock,USD,2007-07-13,2017-08-22
DYGAX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-22
DYGIX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-22
DYGNX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-22
DYGO,OTCBB,Stock,USD,2012-09-19,2017-06-22
DYIPX,NMFQS,Mutual Fund,USD,2015-02-03,2017-08-22
DYLS,BATS,Mutual Fund,USD,2016-01-04,2017-05-05
DYN,NYSE,Stock,USD,2012-10-03,2017-08-23
DYN-P-A,NYSE,Stock,USD,2012-10-03,2017-08-23
DYN-WS,NYSE,Stock,USD,2012-10-03,2017-08-23
DYN-WS-A,NYSE,Stock,USD,2012-10-03,2017-08-23
DYNC,NYSE,Stock,USD,2016-06-17,2017-08-23
DYNE,PINK,Stock,USD,1992-12-29,2017-08-22
DYNIQ,OTCBB,Stock,USD,2012-07-06,2012-10-01
DYNP,OTCMKTS,Stock,USD,,
DYNR,OTCMKTS,Stock,USD,1996-07-09,2017-08-22
DYNT,NASDAQ,Stock,USD,1994-04-25,2017-08-23
DYPEX,NMFQS,Mutual Fund,USD,2013-07-02,2017-08-22
DYPXX,NMFQS,Mutual Fund,USD,,
DYSL,NASDAQ,Stock,USD,2000-04-19,2017-08-23
DYSOF,PINK,Stock,USD,2007-07-16,2017-08-22
DYY,NYSE ARCA,ETF,USD,2008-05-22,2017-08-23
DYYPX,NMFQS,Mutual Fund,USD,2015-02-03,2017-08-22
DZK,NYSE ARCA,ETF,USD,2008-12-17,2017-08-23
DZNJX,NMFQS,Mutual Fund,USD,2007-06-07,2017-08-22
DZSI,NASDAQ,Stock,USD,2003-11-14,2017-08-23
DZZ,NYSE ARCA,ETF,USD,2008-02-28,2017-08-23
E,NYSE,Stock,USD,1995-11-28,2017-08-23
EA,NASDAQ,Stock,USD,1990-03-26,2017-08-23
EAA,NYSE,Stock,USD,2016-01-04,2016-08-24
EAA-CL,NYSE,Stock,USD,2016-08-16,2016-09-14
EAAAX,NMFQS,Mutual Fund,USD,2010-02-26,2017-08-22
EAAFX,NMFQS,Mutual Fund,USD,1996-07-30,2017-08-22
EAAIX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-22
EAALX,NMFQS,Mutual Fund,USD,2003-11-28,2017-08-22
EAAMX,NMFQS,Mutual Fund,USD,2011-11-01,2017-08-22
EAASX,NMFQS,Mutual Fund,USD,2012-01-03,2017-08-22
EAB,NYSE,Stock,USD,2012-12-18,2017-08-23
EABFX,NMFQS,Mutual Fund,USD,2002-10-02,2017-07-21
EABLX,NMFQS,Mutual Fund,USD,2001-02-07,2017-08-22
EABSX,NMFQS,Mutual Fund,USD,2009-04-15,2017-08-22
EAC,NASDAQ,Stock,USD,,
EACAX,NMFQS,Mutual Fund,USD,1994-05-27,2017-08-22
EACBX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-22
EACFX,NMFQS,Mutual Fund,USD,2002-10-02,2017-08-22
EACO,OTCBB,Stock,USD,1986-04-14,2017-08-22
EACOX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-22
EACPX,NMFQS,Mutual Fund,USD,2000-07-05,2017-08-22
EACQ,NASDAQ,Stock,USD,2015-10-02,2017-08-23
EACQU,NASDAQ,Stock,USD,2015-07-30,2017-08-22
EACQW,NASDAQ,Stock,USD,2015-10-21,2017-08-23
EACR,PINK,Stock,USD,2012-01-09,2017-08-22
EACSX,NMFQS,Mutual Fund,USD,2012-08-03,2017-08-22
EACVX,NMFQS,Mutual Fund,USD,2002-07-31,2017-08-22
EAD,NYSE MKT,ETF,USD,2003-02-26,2017-08-23
EADDX,NMFQS,Mutual Fund,USD,2005-02-03,2017-08-22
EADIX,NMFQS,Mutual Fund,USD,2003-06-04,2017-08-22
EADOX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-22
EADSF,PINK,Stock,USD,2007-07-13,2017-08-23
